Id,Public uid,Title,Title short1,Title short2,Title short3,Title en,Public url,Twitter account,Twitter hash tag,Cours,Sex,Sequel,City code,City name,Thumbnail url,Year,Season,Created at,Updated at,Public uid [Companies]
1,a45ed4794d022eb15f49,世界征服～謀略のズヴィズダー,ズヴィズダー,-,-,-,http://www.sekaiseifuku-zzz.com/,project_ssf,sekaiseifuku,0,men,0,0,-,https://m.media-amazon.com/images/I/81iqAN9uZ0L._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
2,1bc9fef2f5756195ed6f,ニセコイ,ニセコイ,-,-,-,http://www.nisekoi.jp/,nisekoi_k,nisekoi,0,men,0,0,-,https://m.media-amazon.com/images/I/710x9yQc9cL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
3,aabd9f0d8b00a008f77d,凪のあすから,凪あす,-,-,-,http://nagiasu.jp/,naginoasukara,nagiasu,0,men,0,0,-,https://m.media-amazon.com/images/I/81otyYMhaGL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
4,6c41efdb04f3bbcad924,ストライク・ザ・ブラッド,ストブラ,-,-,-,http://www.strike-the-blood.com/,stb_anime,ストブラ,0,men,0,0,-,https://m.media-amazon.com/images/I/71Dock2v6CL._AC_UL320_.jpg,2013,fall,2022/10/22 2:57,2022/10/22 2:57,
5,27f1c7b63991e651e461,魔法戦争,魔法戦争,-,-,-,http://www.tbs.co.jp/anime/mahosen/,anime_mahosen,mahosen_tv,0,men,0,0,-,https://m.media-amazon.com/images/I/710b5g5gnyL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
6,93656b476113dd84db74,"Wake Up, Girls!",WUG,ウェイクアップガールズ,ワキガ,-,http://wakeupgirls.jp/,wakeupgirls_PR,WUG_JP,0,men,0,0,-,https://m.media-amazon.com/images/I/71zULCfUkEL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
7,7c775e55dde6da800a8c,のうりん,のうりん,-,-,-,http://no-rin.tv/,norin_anime,のうりん,0,men,0,0,-,https://m.media-amazon.com/images/I/91jRfUE3PpL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
8,1fd33a8a4a7573a9250b,咲-Saki-全国編,咲,-,-,-,http://www.saki-anime.com,SakiAnime,saki,0,men,0,0,-,https://m.media-amazon.com/images/I/81--DqCDFwL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
9,ae02498b34349cbcb429,中二病でも恋がしたい！戀,中二病,戀,-,-,http://www.anime-chu-2.com/,anime_chu_2,chu2koi,0,men,0,0,-,https://m.media-amazon.com/images/I/81NHCFlR40L._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
10,736bba99a9e1b0a0ffd4,ガンダムビルドファイターズ,ガンダムBF,-,-,-,http://gundam-bf.net/,buildfighters,g_bf,0,men,0,0,-,https://m.media-amazon.com/images/I/81teTaMg3wL._AC_UL320_.jpg,2013,fall,2022/10/22 2:57,2022/10/22 2:57,
11,f1e9decf36d3b25ba07d,ログ・ホライズン,ログホラ,-,-,-,http://www3.nhk.or.jp/anime/loghorizon/,nhk_loghorizon,loghorizon,0,men,0,0,-,https://m.media-amazon.com/images/I/91l2bzYsD3L._AC_UL320_.jpg,2013,fall,2022/10/22 2:57,2022/10/22 2:57,
12,a91c0bb7632103225dc7,キルラキル,キルラキル,-,-,-,http://www.kill-la-kill.jp/,kill_la_kill,kill_la_kill,0,men,0,0,-,https://m.media-amazon.com/images/I/81i-Ks1YyML._AC_UL320_.jpg,2013,fall,2022/10/22 2:57,2022/10/22 2:57,
13,3b28d1b7a0747e308180,桜Trick,桜Trick,-,-,-,http://www.tbs.co.jp/anime/sakura/,sakuratrick_pr,桜Trick,0,men,0,0,-,https://m.media-amazon.com/images/I/51ZRds-vjHL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
14,4741e1f948ff6a919ceb,未確認で進行形,未確認,-,-,-,http://www.mikakunin.jp/,mikakunin_anime,未確認で進行形,0,men,0,0,-,https://m.media-amazon.com/images/I/71Z6WFe15YL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
15,e276494b5b9e646f562c,サムライフラメンコ,サムフラ,-,-,-,http://www.samumenco.com/,samumenco,samumenco,0,men,0,0,-,https://m.media-amazon.com/images/I/81oQRePDoML._AC_UL320_.jpg,2013,fall,2022/10/22 2:57,2022/10/22 2:57,
16,a513a45af63ddac7be5f,ウィッチクラフトワークス,ウィッチ,WCW,-,-,http://witch-cw-anime.jp,Witch_CW_anime,witch_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81wbzulUfFL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
17,c858182b63b1f0931263,生徒会役員共＊,生徒会役員共,-,-,-,http://www.starchild.co.jp/special/seitokai2/,seitokai0428,seitokai2,0,men,0,0,-,https://m.media-amazon.com/images/I/91DEuP-ZgvL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
18,ccc7299576ff21a09375,ノラガミ,ノラガミ,-,-,-,http://noragami-anime.net,noragami_PR,ノラガミ,0,men,0,0,-,https://m.media-amazon.com/images/I/81gXKSdDhVL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
19,d1fcdebf9c5d6275b4ba,銀の匙 Silver Spoon,銀の匙,-,-,-,http://www.ginsaji-anime.com,ezono_official,ginsaji_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/813kAaJeLsL._AC_UL320_.jpg,2014,winter,2022/10/22 2:57,2022/10/22 2:57,
20,eae77bc47aea2647034e,魔法科高校の劣等生,劣等生,-,-,-,http://mahouka.jp,mahouka_anime,mahouka,0,men,0,0,-,https://m.media-amazon.com/images/I/71kM7zFz3rL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
21,26008ba3c4ed376d7944,ラブライブ! 第2期,ラブライブ,-,-,-,http://www.lovelive-anime.jp,LoveLive_staff,lovelive,0,men,0,0,-,https://m.media-amazon.com/images/I/81aYLw0N8yL._AC_UL480_FMwebp_QL65_.jpg,2014,spring,2022/10/22 2:57,2022/10/23 1:28,
22,897e4b3aa863a7c458cc,メカクシティアクターズ,メカクシ,-,-,-,http://www.mekakucityactors.com,mekakushidan,mekakushi,0,men,0,0,-,https://m.media-amazon.com/images/I/71coQxZB+gL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
23,a289fb200eb36e649412,デート・ア・ライブII,デート・ア・ライブ,-,-,-,http://date-a-live-anime.com,date_a_info,date-a-live,0,men,0,0,-,https://m.media-amazon.com/images/I/71J0UJjzKgL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
24,0e7d294175fddbfbe455,犬神さんと猫山さん,犬神さんと猫山さん,-,-,-,http://www.dreamcreation.co.jp/inuneko/,anime_inuneko,inuneko,0,men,0,0,-,-,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
25,d59538c2eef93677e2ca,ピンポン,ピンポン,-,-,-,http://www.pingpong-anime.tv,pingpong_anime,ピンポンアニメ,0,men,0,0,-,https://m.media-amazon.com/images/I/81v1VB1WsoL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
26,fbbd7e4e27225befb047,ご注文はうさぎですか?,ごちうさ,-,-,-,http://www.gochiusa.com,usagi_anime,gochiusa,0,men,0,0,-,https://m.media-amazon.com/images/I/81z0GTZLBDL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
27,85bb98f9d9e612c07020,龍ヶ嬢七々々の埋蔵金,龍ヶ嬢七々々の埋蔵金,-,-,-,http://www.nanana.tv,nanana_tv,nanana_tv,0,men,0,0,-,https://m.media-amazon.com/images/I/81PpWWOi-nL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
28,d45335f9164347ac2c90,ノーゲーム・ノーライフ,ノーゲーム・ノーライフ,-,-,-,http://ngnl.jp,ngnl_anime,nogenora,0,men,0,0,-,https://m.media-amazon.com/images/I/814HtnUjb7L._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
29,157b01ac794022249fc0,彼女がフラグをおられたら,彼女がフラグをおられたら,-,-,-,http://www.gaworare-anime.com,gaworare_TV,がをられ,0,men,0,0,-,https://m.media-amazon.com/images/I/912Wl4XiAJL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
30,9fd6e8392225ddcc30f3,星刻の竜騎士,星刻の竜騎士,-,-,-,http://www.seikokutv.com,doragner_anime,doragner,0,men,0,0,-,https://m.media-amazon.com/images/I/81mQssikZlL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
31,01a6aa3f712ef2900015,ジョジョの奇妙な冒険 スターダストクルセイダース,ジョジョ,スターダストクルセイダース,-,-,http://jojo-animation.com,anime_jojo,ジョジョ,0,men,0,0,-,https://m.media-amazon.com/images/I/81lfd5LfM1L._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
32,6c3b6f087068b74f6d87,ブレイドアンドソウル,-,-,-,-,http://www.tbs.co.jp/anime/blade/,bns_official_jp,ブレイドアンドソウル,0,men,0,0,-,https://m.media-amazon.com/images/I/91DTE3mZOqL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
33,bfc15630cf4a6ef0d071,僕らはみんな河合荘,河合荘,-,-,-,http://www.tbs.co.jp/anime/kawaisou/,anime_kawaisou,河合荘,0,men,0,0,-,https://m.media-amazon.com/images/I/61bmdvwzRvL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
34,9d727647a2ab3e535c19,悪魔のリドル,悪魔のリドル,-,-,-,http://akuma-riddle.com,akuma_riddle,akumanoriddle,0,men,0,0,-,https://m.media-amazon.com/images/I/91gFS15smGL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
35,c12de2a3ad84bf90b574,selector infected WIXOSS,selector,-,-,-,http://selector-wixoss.com,selector_anime,selector_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81G8vnApuKL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
36,d083baca75465b851f73,健全ロボダイミダラー,ダイミダラー,-,-,-,http://www.penguin-empire.com,midara_anime,midara,0,men,0,0,-,https://m.media-amazon.com/images/I/915knIkYarL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
37,5242316055eb4ec3d5e8,神々の悪戯,-,-,-,-,http://www.kamiaso-anime.com/,kamiaso_anime,kamiaso,0,men,0,0,-,https://m.media-amazon.com/images/I/91NuWuk3tBL._AC_UY218_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
38,cc5f7d60eb88e7eaecc0,金色のコルダ Blue Sky,金色のコルダ,-,-,-,http://www.ntv.co.jp/corda/,corda_anime,corda_bs,0,men,0,0,-,https://m.media-amazon.com/images/I/91NLf5B2ViL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
39,0eac9d53f12cc09b49e6,シドニアの騎士,シドニアの騎士,-,-,-,http://www.knightsofsidonia.com,SIDONIA_anime,SIDONIA_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/71sOEglJ5NL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
40,66d2e78d51f71eca72e7,ブラック・ブレット,ブラブレ,-,-,-,http://www.black-bullet.net/,tv_BKB,tv_BKB,0,men,0,0,-,https://m.media-amazon.com/images/I/71iJ9l+nWnL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
41,b78e02c6f479e6fa5c1b,一週間フレンズ,-,-,-,-,http://oneweekfriends.com/index.html,1weekfriends,一週間フレンズ,0,men,0,0,-,https://m.media-amazon.com/images/I/71ns4tAZSGL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
42,fddf7bd9b1b80ec5039d,ハイキュー!!,ハイキュー!!,-,-,-,http://www.j-haikyu.com/anime/index.html,animehaikyu_com,hq_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/71Z3qAEudIL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
43,fc15ed942ae5d7a33e2c,棺姫のチャイカ,チャイカ,-,-,-,http://chaika-anime.jp/,ChaikaTrabant,chaika_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/91ZFd1IXhUL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
44,9acbcaab824c689ba4c6,キャプテン・アース,-,-,-,-,http://captain-earth.net/,CaptainEarth_PR,CE_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/711vp7QrmLL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
45,1efcb8c7cd5a8ee93c48,極黒のブリュンヒルデ,-,-,-,-,http://www.vap.co.jp/gokukoku/,gokukoku_anime,gokukoku_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81Dj9QSQm3L._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
46,886fd1c7c7addd763d09,M３ ～ソノ黒キ鋼～,M3,-,-,-,http://www.m3-project.com/,M3_anime,M3_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/814ANvfFjtL._AC_UL320_.jpg,2014,spring,2022/10/22 2:57,2022/10/22 2:57,
47,bce923d30acdfb8d791c,グラスリップ,グラスリップ,http://www.glasslip.jp/,-,-,http://www.glasslip.jp/,glasslip_anime,glasslip_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81nuUfBsurL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
48,80b16d014a2961b7a73a,東京喰種,グール,-,-,-,https://www.maql.co.jp/special/tokyoghoul/,tkg_anime,東京喰種,0,men,0,0,-,https://m.media-amazon.com/images/I/91y3QBphQiL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
49,d0fde915923747ca7f2e,美少女戦士セーラームーンCrystal,セーラームーン,-,-,-,http://sailormoon-official.com/,sailormoon_20th,セーラームーン,0,men,0,0,-,https://m.media-amazon.com/images/I/81-xsG+0z5L._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
50,1fb9b3ac5197644f61ba,さばげぶっ！,さばげぶ,-,-,-,http://sabagebu.com/,sabagebu_anime,sabagebu,0,men,0,0,-,https://m.media-amazon.com/images/I/81Jvq-Rf9BL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
51,e515c4b93a89770dee60,アカメが斬る！,アカメ,-,-,-,http://akame.tv/top.html,akame_tv,akame_anime,0,men,0,0,-,-,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
52,01e28e09b37def98f15e,ひめゴト,ひめゴト,-,-,-,http://www.himegoto-tv.jp/,himegoto_anime,ひめゴト,0,men,0,0,-,https://m.media-amazon.com/images/I/71Rusv6sRiL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
53,5f952c599b55eeb7e16e,アオハライド,アオハライド,-,-,-,http://aoha-anime.com/,aoha_anime,aoha_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/71G578VfWFL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
54,c055deab1d7ef38b1fdf,月刊少女野崎くん,野崎くん,-,-,-,http://www.nozakikun.tv/,nozaki_anime,nozakikun,0,men,0,0,-,https://m.media-amazon.com/images/I/71SYDmMaBCL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
55,b3ca9e13e647437b8ab2,モモキュンソード,モモキュン,-,-,-,http://www.momokyun.com/,momokyun01,モモキュン,0,men,0,0,-,-,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
56,bcb7f0238a3464ae20fe,ヤマノススメ セカンドシーズン,ヤマノススメ,-,-,-,http://www.yamanosusume.com/,yamanosusume,ヤマノススメ,0,men,0,0,-,https://m.media-amazon.com/images/I/71uj4QE3edL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
57,6419b5a404f8c896e9a8,LOVE STAGE!!,LOVE STAGE!!,-,-,-,http://lovestage-tv.jp/,LOVESTAGE_TV,ラブステ,0,men,0,0,-,https://m.media-amazon.com/images/I/817f+iU2uLL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
58,88badf50faf001a415d9,黒執事Book of Circus,黒執事,-,-,-,http://www.kuroshitsuji.tv/,kuroshitsuji2,kuroshitsuji,0,men,0,0,-,https://m.media-amazon.com/images/I/81+MnPPJofL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
59,dfe95b9bd273a1c43711,東京ESP,東京ESP,-,-,-,http://www.tokyo-esp.org/,tokyoesp_anime,東京ESP,0,men,0,0,-,https://m.media-amazon.com/images/I/91jzW8A-+JL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
60,7078f46e3c8fa90068f2,あいまいみー～妄想カタストロフ～,あいまいみー,-,-,-,http://www.dreamcreation.co.jp/aimaimi/,anime_aimaimi,あいまいみー,0,men,0,0,-,https://m.media-amazon.com/images/I/71NAwPmTB2L._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
61,ee610ee66d32a287b9a5,アルドノア・ゼロ,アルゼロ,-,-,-,http://www.aldnoahzero.com,aldnoahzero,アルドノア・ゼロ,0,men,0,0,-,https://m.media-amazon.com/images/I/71Qfi2qNRaL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
62,a9ab5ff05477464ed679,残響のテロル,残響のテロル,-,-,-,http://terror-in-tokyo.com/,zankyono_terror,残響のテロル,0,men,0,0,-,https://m.media-amazon.com/images/I/81PeLgNxlpL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
63,bc45f75b56baf1d04329,少年ハリウッド,少年ハリウッド,-,-,-,http://www.starchild.co.jp/special/shonen-hollywood-anime/,shohari_anime,shohari,0,men,0,0,-,https://m.media-amazon.com/images/I/81yZS3zK43L._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
64,103f9c0a92d7a72912e7,人生相談テレビアニメーション「人生」,人生,-,-,-,http://www.vap.co.jp/jinsei/,jinsei_anime,jinsei_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/71KSCUhOO8L._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
65,a5617b86b523b9172a1a,スペース☆ダンディ シーズン2,スペース☆ダンディ,-,-,-,http://space-dandy.com/top.html,space_dandy,s_dandy,0,men,0,0,-,https://m.media-amazon.com/images/I/81-t271NzML._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
66,6b14c31aefc3e67a71db,精霊使いの剣舞,精霊使いの剣舞,-,-,-,http://www.bladedance.tv/,blade_anime,blade_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/91jN9hev3pL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
67,c9ff17d68105717e874a,戦国BASARA Judge End,戦国BASARA,-,-,-,http://www.ntv.co.jp/basara_je/,basara_je,BASARA_JE,0,men,0,0,-,https://m.media-amazon.com/images/I/918+FU5tO5L._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
68,e2d6e1cd71e929ea3c12,ソードアード・オンラインⅡ,ソードアード・オンライン,-,-,-,http://www.swordart-online.net/,sao_anime,sao_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/71xj948m+kL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
69,66b063ce0c5091dd9ab0,DRAMAtical Murder,ドラマダ,-,-,-,http://dmmd-anime.com/,dmmd_TV_PR,ドラマダ,0,men,0,0,-,https://m.media-amazon.com/images/I/81511L08EML._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
70,542564177c1e91009d03,幕末Rock,幕末Rock,-,-,-,http://bakumatsu.maql.co.jp/anime/,bakumatsu69,幕末Rock,0,men,0,0,-,https://m.media-amazon.com/images/I/91vwCTKynlL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
71,f8f9460b5d60308b4f9d,ハナヤマタ,ハナヤマタ,-,-,-,http://hanayamata.com/,hanayamata_PR,ハナヤマタ,0,men,0,0,-,https://m.media-amazon.com/images/I/81TjSNfFPnL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
72,efe3708f5e5f343553aa,Re： ハマトラ,ハマトラ,-,-,-,http://hamatorapj.com/animation.html,hamatora_PR,ハマトラ,0,men,0,0,-,https://m.media-amazon.com/images/I/718uAyKyP1L._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
73,c5c7037efb62bd3e4c85,ばらかもん,ばらかもん,-,-,-,http://www.barakamon.jp/,brkmn_anime,brkmn_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/A11m9ZX69wL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
74,a33f54a34c49da59fd34,ペルソナ4 ザ・ゴールデン,ペルソナ4,-,-,-,http://www.p4ga.jp/,P4_A,P4G_A,0,men,0,0,-,https://m.media-amazon.com/images/I/81Q30ggAUoL._AC_UY218_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
75,aff7f9563fe758f16431,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ！,プリヤツヴァイ！,-,-,-,http://anime.prisma-illya.jp/,prisma_illya,prismaillya,0,men,0,0,-,https://m.media-amazon.com/images/I/917gg1RIqxL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
76,d43579e469a262f2e7b5,普通の女子校生が 【ろこどる】やってみた。,ろこどる,-,-,-,http://www.tbs.co.jp/anime/locodol/,locodol_anime,ろこどる,0,men,0,0,-,https://m.media-amazon.com/images/I/810wuzlM5lL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
77,690bb7c40addef9218d8,フランチェスカ,フランチェスカ,-,-,-,http://www.heart-bit.com/francesca/,francesca_hb,フランチェスカ,0,men,0,0,-,-,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
78,4bcbf3572ea60814dc4b,Free! Eternal Summer,Free!,-,-,-,http://iwatobi-sc.com/,iwatobi_sc,TV_Free,0,men,0,0,-,https://m.media-amazon.com/images/I/71zpfPE1q9L._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
79,24bf4becbdbe7d91684c,まじもじるるも,まじもじるるも,-,-,-,http://anime-rurumo.com/,animerurumo,るるも,0,men,0,0,-,https://m.media-amazon.com/images/I/81603rlNh2L._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
80,044f7e782cfd6883fe9e,RAIL WARS!,RAIL WARS!,-,-,-,http://www.tbs.co.jp/anime/railwars/,rw_anime,rw_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/91bVDE2xnlL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
81,742ffe3b66da0f2a3b73,六畳間の侵略者！？,六畳間の侵略者,-,-,-,http://corona106.tv/,anime_6joma,6jomadaho,0,men,0,0,-,https://m.media-amazon.com/images/I/81RttVBZkoL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
82,4a07809e0102ec7dc402,白銀の意思 アルジェヴォルン,アルジェヴォルン,-,-,-,http://www.argevollen.com/,ARGEVOLLEN,argevollen,0,men,0,0,-,https://m.media-amazon.com/images/I/71GngkQ9dIL._AC_UL320_.jpg,2014,summer,2022/10/22 2:57,2022/10/22 2:57,
83,465702c5a49b732d99be,天体のメソッド,天体のメソッド,-,-,-,http://sora-no-method.jp/,sora_no_method,sorameso,0,men,0,0,-,https://m.media-amazon.com/images/I/81XUWllJnXL._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
84,3baaa9a79802fa56f3a3,四月は君の嘘,四月は君の嘘,-,-,-,http://www.kimiuso.jp/,shigatsuhakimi,君嘘,0,women,0,0,-,https://m.media-amazon.com/images/I/813rrRn6mlL._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
85,77b5a563ba32d58bdddb,Fate/stay night,Fate,-,-,-,http://www.fate-sn.com/,Fate_SN_Anime,fate_sn_anime,0,men,0,0,-,https://m.media-amazon.com/images/I/81tUUUjmHhL._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
86,e6d9e24a49910de3e143,大図書館の羊飼い,大図書館,-,-,-,http://www.daito-anime.com/,daito_anime,daitoanime,0,men,0,0,-,-,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
87,4e795717b76484e3dabd,PSYCHO-PASS サイコパス 2,サイコパス,-,-,-,http://psycho-pass.com/,psychopass_tv,pp_anime,0,men,2,0,-,https://m.media-amazon.com/images/I/81rkAVAT24L._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
88,5780112b154a794c39d8,甘城ブリリアントパーク,甘ブリ,-,-,-,http://www.tbs.co.jp/anime/amaburi/,amaburiANIME,amaburi,0,men,0,0,-,https://m.media-amazon.com/images/I/61K-AdikMRL._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
89,c531b23eb5bd0ecce6e5,ログ・ホライズン(2期),ログホラ,-,-,-,http://www9.nhk.or.jp/anime/ronja/,nhk_loghorizon,loghorizon,0,men,2,0,-,https://m.media-amazon.com/images/I/91Z-4HE2InL._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
90,edd377efe19463376067,オレん家のフロ事情,オレフロ,-,-,-,http://www.orefuro.jp/,orefuroTV,orefuroTV,0,women,0,0,-,https://m.media-amazon.com/images/I/61ccY0Yst6L._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
91,4ae007ddc18882cbfcd9,棺姫のチャイカ AVENGING BATTLE,チャイカ,-,-,-,http://chaika-anime.jp/,ChaikaTrabant,棺姫のチャイカ,0,men,2,0,-,https://m.media-amazon.com/images/I/91xtKlgm5pL._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
92,a41c9ae908df3e4f36c8,牙狼〈GARO〉-炎の刻印-,牙狼,ガロ,-,-,http://garo-project.jp/ANIME/,anime_garo,anime_garo,0,men,0,0,-,https://m.media-amazon.com/images/I/81X1NgfAR1L._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
93,bb64bf4e093ac4ca575d,愛・天地無用！,天地無用,-,-,-,http://www.ai-tenchi.jp/,ai_tenchi,ai_tenchi,0,men,0,0,-,https://m.media-amazon.com/images/I/71rKrNBJLhL._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
94,7d25806e8ee15123b749,テラフォーマーズ,テラフォーマーズ,-,-,-,http://terraformars.tv/,_terraformars,terraformars,0,men,0,0,-,https://m.media-amazon.com/images/I/71lkbxM8LrL._AC_UL320_.jpg,2014,fall,2022/10/22 2:57,2022/10/22 2:57,
